,jornal,url,artigo,label
1,PDT,https://pdt.org.br/index.php/o-retrato-do-horror/,"“Agonizou no meio do passeio público. Morreu na contramão atrapalhando o tráfego”. Há 51 anos, Chico Buarque previa o Brasil de 2022. Naquele ano vivíamos – até então – o momento mais macabro da nossa história recente – a Ditadura Militar. Cinco décadas depois, um imigrante africano morreu na contramão atrapalhando o tráfego – ou o tráfico, para os que têm intimidade com o dia a dia carioca. Chico é um visionário. Na mesma semana, Durval – negro – foi covardemente executado por três tiros, na porta de casa, por um militar que não se deu ao trabalho de sair do carro para cometer a barbárie. Achou que Durval fosse ladrão.  Transborda pelas ruas do Brasil o resultado de uma união de fatores confabulados pelas elites e deliberado pela maioria do povo, ainda em 2018. Em nome de Deus. Da família. E a eleição de 2018 revelou o sentimento de quem havia conquistado seu espaço, sua picanha e sua viagem à Disney. O sentimento de que, abaixo da sua linha de visão, não existe nada. E essa mudança foi em escala. Quem subia um degrau na hierarquia social fazia questão de manter o pé em cima do degrau anterior. Não para relembrar os tempos de vacas magras, mas por se achar no direito de cuspir no chão que pisou. Uma guerra se instaurou, turbinada pela unanimidade do staff formador de opinião que circulava entre a política e o engajado sistema de notícias. No Congresso tem malandro federal, com aparto oficial, defendendo o nazismo. Três anos depois, acabaram “com a farra da empregada indo passar férias na Disney”, da churrascada nas lajes e, acima de tudo, com a indignação de um povo acostumado a se indignar. Morto, o espírito do jovem africano não entendia como o trabalho do quiosque seguia sem problemas, por três horas, com cervejas geladas sendo servidas à mesma temperatura da carne negra que ali jazia. O Brasil escancara o retrato do horror democrático. Ainda discutimos se crimes tipificados são liberdade de expressão. Enfim, confundimos liberdade com libertinagem. No coração da república assistimos, atônitos, crimes tipificados em série. Tudo com o aval daquele famoso equilíbrio de pesos e contrapesos dos três poderes. Não há mais senso de sociedade civilizada. Armas estão sendo despejadas e apontadas nas ruas para os rostos de quem jamais imaginaria que estaríamos aqui. E é muito simples: quem não enxerga este cenário, delibera e age em razão do horror. Qualquer movimento de apoio em direção ao câncer instalado no cerne da democracia brasileira é um atestado de antecedentes criminais. Naturalizamos a barbárie.",centro
1,PDT,https://pdt.org.br/index.php/primeiro-a-vida-depois-a-economia/,"Estamos diante da maior crise sanitária vivida pelo mundo nos últimos cem anos, com crescentes números de casos de coronavírus em progressão no Brasil e em Mato Grosso. No momento temos, além da ciência, diversos exemplos entre os países atingidos, desde aqueles que agiram com antecipação e políticas de distanciamento social, aos de atitude retardatária, que priorizaram a economia acreditando numa equivocada teoria da imunidade. Conhecemos seus distintos desfechos. Países como a Alemanha e Portugal, mesmo dentro de uma Europa fortemente atingida pelo Covid-19, conseguiram taxas muito menores de infectados e vítimas fatais do que outros países que foram mais permissivos no início da pandemia, como Itália, Espanha e EUA, que hoje contabilizam milhares de óbitos por dia. O distanciamento social se confirmou como o mais eficiente método de contenção da transmissão e achatamento da curva de progressão dos casos, para que não se sobrecarregue o sistema de saúde e para evitar com que pessoas assintomáticas sejam vetores de transmissão do vírus. Somada ao pragmatismo do conhecimento empírico está a ciência. Pesquisadores brasileiros e estrangeiros vêm repetidas vezes alertando para a chegada da pandemia ao Brasil, defendendo a quarentena, suspensão de serviços não essenciais e afastamento social. Hoje a imprensa, os vídeos e as fotos comprovam o cenário que se desenhava. É nesse momento que testemunhamos a necessidade de um Sistema Público de Saúde forte e consolidado, quando recorremos aos cientistas que dependem dos investimentos públicos em ciência, tecnologia e inovação, momento em que percebemos como são importantes as instituições públicas direcionadas ao bem comum. Desde a confirmação do primeiro caso de Covid-19 em Mato Grosso, seguimos rigorosamente as orientações da Organização Mundial da Saúde (OMS)  e do Governo de Mato Grosso. Na Secretaria de Cultura, Esporte e Lazer, liberamos para home office todos os servidores dos grupos de risco. Os outros servidores seguem trabalhando com EPI, materiais de higiene, turno reduzido para seis horas diárias e em regime de escalonamento, para que os serviços essenciais da Secretaria não parem. Determinamos, desde 16 de março, a suspensão e adiamento de todos os eventos culturais e esportivos, sejam de realizações próprias da Secretaria de Estado de Cultura, Esporte e Lazer, ou provenientes de parcerias, emendas e convênios, por meio do Decreto no 407/2020 publicado pelo Governo Estadual. No Esporte mato-grossense, campeonatos, torneios e os Jogos Escolares da Juventude 2020 foram adiados e o Complexo Arena Pantanal está fechada. Na Cultura, está suspenso o atendimento ao público em todos os equipamentos culturais do Estado. Museu de Arte Sacra, Museu de História Natural Casa Dom Aquino, Museu Residência dos Governadores, Galeria Lava Pés, Cine Teatro Cuiabá e Casa Cuiabana estão fechados ao público e também orientamos o adiamento dos eventos culturais privados, festivais, shows e apresentações públicas que reúnam aglomerações. É inevitável que todas essas medidas, absolutamente necessárias, impactem a economia. Porém, é dever do Estado zelar pelas vidas humanas até que estejamos em uma situação de segurança sanitária para retomar a economia em toda sua capacidade. E para a população sem acesso à renda durante o período de distanciamento social, o Estado deve prover uma renda básica de auxílio. Nesse sentido, apoiamos veementemente o pacote recém aprovado pela Câmara dos Deputados e Senado Federal que oferece uma renda social aos brasileiros mais vulneráveis. Apesar do presidente Bolsonaro ter sancionado o projeto, ainda não há uma data definida para a transferência de renda, e é preciso que seja urgente. Defendemos que o Estado brasileiro desenvolva programas de apoio às micro e pequenas empresas que protejam os empregos até que retornem às atividades. Subscrevemos também as orientações do Ministro Mandetta, que tem exercido um aguerrido trabalho de gestão da crise, e recentemente convocou todos os profissionais da saúde, inclusive os da Educação Física, classe da qual faço parte. Diferente de uma guerra, onde existem dois pólos contrários em conflito, a pandemia posiciona o vírus como um inimigo comum a todos. Mesmo sob distanciamento social, nunca estivemos tão conectados uns aos outros, construindo redes de solidariedade e afeto que são absolutamente antagônicas aos sentimentos despertados em uma guerra. É por meio da empatia e do humanismo que encontraremos o caminho para atravessar esses duros tempos. Neste momento nosso compromisso é com a vida humana, com as famílias de todos aqueles que estão sendo impactados, tanto na questão sanitária, quanto econômica. Vamos seguindo as orientações das autoridades de saúde para permanecer em casa, quando há essa possibilidade, respeitar o distanciamento social, a suspensão do comércio e serviços não-essenciais, utilização consciente de equipamentos de proteção e tantas outras medidas também defendidas por diversos cientistas e instituições brasileiras e internacionais. E para atravessar esse duro caminho que temos pela frente, é imprescindível prosseguir construindo redes de solidariedade para garantir o desenvolvimento humano e social do País.   *Allan Kardec Benitez é professor da rede estadual de Educação, possui mestrado e doutorado em Estudos de Cultura Contemporânea pela UFMT, é membro do Instituto Histórico e Geográfico de Mato Grosso, Secretário Estadual de Cultura, Esporte e Lazer de MT, deputado estadual licenciado e presidente do Diretório Estadual do PDT-MT.",centro
1,PDT,https://pdt.org.br/index.php/incentivar-a-agricultura-familiar-e-saida-concreta-para-gerar-emprego-e-renda/,"A agricultura familiar é responsável pela produção de mais da metade dos alimentos da cesta básica no Brasil. É também a que gera maior número de empregos e ocupações, uma vez que os grandes empreendimentos agrícolas estão cada vez mais mecanizados. Ainda assim, os incentivos estão concentrados nos grandes produtores e o volume de crédito rural direcionado ao agricultor familiar não passa de 15% dos recursos destinados à agricultura empresarial. Precisamos mudar isso. Neste momento, em que o Brasil precisa de iniciativas que reaqueçam a economia e gerem novos postos de trabalho, apostar no agricultor familiar é uma saída real, de efeito imediato. Uma ação que terá impacto positivo direto na renda da população, no desenvolvimento dos municípios e até na Previdência, pois se a renda melhora, melhora a arrecadação previdenciária. Foi por essa razão que apresentei no Senado dois projetos de lei voltados para o estímulo à atividade do agricultor familiar. Um deles isenta da Contribuição para o Financiamento da Seguridade Social Cofins e da Contribuição para o PIS/PASEP as vendas de produtos resultantes da agricultura familiar ou empreendedorismo familiar rural. Uma realidade que funciona para grandes produtores, que exportam, e já são beneficiados pela Lei Kandir, com a não incidência do ICMS sobre operações que destinem produtos primários ao exterior. Também estou propondo, por meio de projeto de lei, que sejam concedidos descontos especiais aos agricultores familiares irrigantes nas tarifas de energia elétrica aplicáveis às unidades consumidoras classificadas na Classe Rural. Atualmente, apenas 30% dos empreendimentos familiares rurais utilizam a irrigação sistematicamente, embora comprovadamente trate-se de uma técnica que aumenta a produtividade. Os dois projetos já estão para ser analisados na Comissão de Agricultura e Reforma Agrária do Senado, em caráter terminativo. Se aprovados, seguirão para a Câmara dos Deputados, onde espero que tramitem com rapidez. Afinal, o Brasil precisa de ações concretas para geração de emprego e renda.
Além dos meus projetos, há outras iniciativas de apoio à agricultura familiar e ao empreendedorismo familiar rural no Congresso Nacional. Defendo que elas se transformem em uma ação coletiva e organizada, com objetivo único de estimular o desenvolvimento desse setor da economia, que além de pujante, é estratégico para combater os índices de pobreza no Brasil. É urgente que o País saia dessa onda de geração permanente de crises, com discussões inócuas sobre pautas comportamentais – tão caras hoje ao governo federal – e passe a implementar proposições viáveis para a recuperação econômica e para a distribuição de renda. Apoiar os pequenos produtores e dar condições para os agricultores familiares é essencial para um projeto de desenvolvimento sustentável e igualitário para o nosso Brasil. *Weverton Rocha é senador e líder do PDT no Senado",centro
1,PDT,https://pdt.org.br/index.php/reforma-da-previdencia-justa-e-a-verdadeira-homenagem-as-mulheres/,"No Dia Internacional da Mulher muitas homenagens foram prestadas. São justas todas elas. Mas o que se pode fazer de melhor para homenagear as mulheres é lutar para que as oportunidades sejam iguais para todas e todos. E há no horizonte imediato uma luta que se faz urgente, que é a reforma da Previdência, proposta pelo governo do presidente Jair Bolsonaro. Embora prometa exigir sacrifícios iguais de todos, a proposta é particularmente mais dura com as mulheres. Em especial com as mulheres mais pobres. Ao impor uma idade mínima, o governo aumentou de 60 para 62 anos a idade de aposentadoria das trabalhadoras urbanas e de 55 para 60 anos das trabalhadoras rurais. O tempo mínimo de contribuição aumentou de 15 para 20 anos de um modo geral para homens e mulheres, mas as professoras que quiserem se aposentar aos 60 terão que trabalhar no mínimo 30 anos. Além disso, a mudança nas regras de pensão por morte atingirá principalmente as mulheres, que são o público majoritário (83,7%) desse benefício. Os prejuízos são mais marcantes porque o acesso às mulheres ao mercado de trabalho ainda é bastante desigual. Um levantamento divulgado pelo IBGE, na última sexta-feira (8), mostrou que elas seguem recebendo um rendimento médio 20% menor que os dos homens. Isso acontece porque, na nossa sociedade, não há uma divisão equânime nos trabalhos domésticos, ou na criação dos filhos. A maior parte das mulheres ainda cumpre uma dupla jornada de trabalho, cuidando de serviço de casa após um dia exaustivo fora. O resultado dessa conta é que a mulher tem mais dificuldade de comprovar tempo de serviço e é mais prejudicada no cálculo da média de 100% de suas contribuições ao INSS. Uma realidade que atinge em cheio as mais pobres, como as empregadas domésticas, as diaristas, as trabalhadoras rurais, as que não têm dinheiro para contratar uma creche e deixar seus filhos enquanto vão trabalhar. Mas também penaliza mulheres de todas as classes sociais, que ainda lutam por oportunidades iguais no mercado. Entendo que precisamos discutir a Previdência, readequar, porque a sociedade está ficando mais velha e necessita de um plano de longo prazo. Mas não aceito que essa readequação aconteça reafirmando as desigualdades que já existem, aumentando o fosso entre ricos e pobres, entre homens e mulheres. O Estado existe para regular as ações, de modo que a nação possa viver em equilíbrio e tenha mecanismos para corrigir as desigualdades. E no caso da reforma da Previdência, isso significa respeitar as diferenças entre homens e mulheres e cuidar para que elas tenham um tratamento justo, considerando as condições reais do mundo em que vivemos. Lutarei por uma reforma da Previdência justa e essa será minha homenagem às mulheres. Weverton Rocha é senador e líder do PDT no Senado",centro
1,PDT,https://pdt.org.br/index.php/leonel-de-moura-brizola-um-verdadeiro-lider-brasileiro-que-amava-o-seu-pais/,"Hoje, dia em que o PDT relembra os 17 anos do falecimento de Leonel de Moura Brizola, resgatamos um discurso proferido pelo pedetista, em 27 de março de 1963, na Câmara dos Deputados, quando ainda era deputado federal. O líder trabalhista expressava-se inconformado com o tamanho descaso dos gestores para com grande parte da população brasileira que vivia na pobreza. “Bastaria que houvesse um pouco de compreensão neste País, por parte de alguns poucos, e estaríamos resolvendo amplamente as nossas dificuldades. Mas é justamente este egoísmo, estes sentimentos desumanos que enfaixam em suas mãos o poder de decisão, que tudo dificulta”, afirmava Brizola. Intrigantemente, sua fala nos remete muito à atual realidade no Brasil. Esse cenário relatado pelo trabalhista ainda é vigente, após 58 anos, no campo político. De norte a sul do País, após o surgimento da pandemia do Covid-19, nos deparamos com uma fragilidade em áreas estruturais que estão escancaradas para o mundo ver. E, como se não bastasse, temos na direção do Brasil um governo desumano, ancorado no negacionismo e que cada vez mais preocupados apenas com os seus próprios interesses. Em todos os discursos de Leonel Brizola, percebemos uma coerência indiscutível em suas falas. Todas se tratavam, exclusivamente, dos interesses do povo brasileiro: Igualdade social, econômica e educação para crianças e jovens. “Não poderei ficar aqui em Brasília, por exemplo, por 4 anos, com meu apartamento, com automóvel, aqui no ar-condicionado, ganhando os vencimentos que ganhamos e com isso não quero dizer que sejam desnecessários, mas grandes são. Não poderei ficar na grandeza da nova Capital, coexistindo com 160 mil favelados, multidão faminta, sedenta de justiça social. Dirão os Srs. Deputados que não é culpa do Congresso, mas do Executivo. É culpa de ambos. Tudo isso é decorrência dessa ordem jurídica”. Em sua fala, o líder pedetista solicitava, urgentemente, às classes dominantes do Brasil, que encaminhassem em seus projetos da Câmara os anseios da população. “Quando faço certas afirmações num chamamento à responsabilidade deste congresso, das classes dominantes, dos que detém o poder real deste País nas mãos, dos que com um pouco de generosidade apenas poderiam encaminhar a nossa realidade para outros rumos, outras perspectivas”. Ao final de seu discurso, Brizola se mostrou um verdadeiro líder trabalhista que amava o seu país e trabalhava, unicamente, por garantia de direitos. “Pedimos assim, que estas classes dominantes, que as maiorias do Congresso sejam humanas, não sejam tão anticristãs, apegadas aos seus lucros e interesses. Que façam estas transformações, para que o nosso povo não seja jogado na guerra civil e para que não vejamos o derramamento de sangue, a luta de irmãos contra irmãos.",centro
1,PDT,https://pdt.org.br/index.php/temer-tem-que-renunciar-e-o-povo-precisa-escolher-seu-presidente/,"A semana que passou foi sacudida pela perturbadora divulgação da gravação de uma conversa nada republicana entre o sócio da JBS, Joesley Batista, e o presidente da República, Michel Temer. Foi estarrecedor ouvir um empresário, investigado pela maior operação anticorrupção da história do Brasil, relatar atos de corrupção ao representante do povo brasileiro, que na Presidência da República deveria zelar pela normalidade institucional, democracia e respeito às leis. O presidente em nenhum momento se mostrou pelo menos incomodado com as revelações. Fato gravíssimo. Michel Temer prevaricou ao não comunicar os crimes que ouviu às autoridades judiciais, anuiu com a compra do silêncio do ex-presidente da Câmara dos Deputados, Eduardo Cunha, e ainda cometeu crime financeiro ao dividir com o empresário as informações sigilosas sobre a política de juros do País. Não há condições legais, nem morais para que permaneça no cargo. Também não há condições políticas. O crime de responsabilidade está claro, razão pela qual o PDT e outros cinco partidos de oposição apoiaram um pedido de impeachment protocolado na Câmara, na última quinta-feira (17). A melhor saída, no entanto, é a renúncia. Deixar o cargo imediatamente poupa o País de uma crise prolongada, que penaliza toda a sociedade, porque fragiliza a economia, aumenta o desemprego e reduz a arrecadação dos estados e municípios, causando uma queda na oferta de serviços básicos como educação e saúde. Mas não basta o presidente renunciar. O povo precisa escolher seu próximo representante e pôr fim à terrível crise política que vem tomando conta do Brasil. A queda de mais um presidente, em meio a denúncias generalizadas de corrupção, fortalece a perigosa ideia de que a política não é capaz de dar soluções aos problemas da sociedade. É o momento de parar tudo e recomeçar sob o comando de um presidente que seja capaz de unir o País no voto e que tenha legitimidade para, por meio do diálogo, construir novamente os caminhos para o desenvolvimento inclusivo. O presidente Michel Temer tem que renunciar pelo bem do Brasil. E pelo bem do Brasil, o povo precisa escolher o seu próximo presidente e voltar à normalidade da democracia.   *Weverton Rocha é deputado federal e líder do PDT na Câmara dos Deputados",centro
1,PDT,https://pdt.org.br/index.php/viloes-de-hq-e-a-distopia-nossa-de-cada-dia/,"Agentes do Governo adentram um grande evento literário em busca de HQ ́s com conteúdo considerado Impróprio. O representante do governo, que é pastor de uma igreja, manda recolher exemplares da HQ Vingadores – A Cruzada das Crianças. Identificado o motivo da caça aos livretos por atores do sistema judiciário: cenas de beijo entre dois personagens masculinos. Eis que o Sistema de justiça, em uma burocracia não menos distópica, mantém a apreensão dos livretos – até que a corte Superior, alegando a manutenção de um ambiente livre de ideias, (como base do combalido sistema democrático) derruba qualquer ordem de apreensão. Afinal há que se perguntar; se um beijo, entre homem e mulher, não pode ser por si só considerado erotizado, considerar o beijos de dois homens como conteúdo erotizado é ou não homofobia? Tal cenário distópico, poderia ser claramente o roteiro de uma HQ (história em quadrinhos), mas é a descrição da ordem de recolhimento de obras em quadrinhos pelo governador do Rio de Janeiro, Marcelo Crivella, na Bienal do Livro 2019. Talvez vejamos semelhanças com V de Vingança de Alan Moore e David Lloyd publicada pela DC Comics através da Vertigo e adaptado para o cinema em 2005. Em V de Vingança, trama situada em uma Londres de um futuro próximo e distópico opositores políticos, homossexuais e outros “indesejáveis” ​​são presos e enviados para campos de concentração. Não é difícil encontrar interpretações nas quais a personagem principal dessa HQ, pelas situações em que foi posta, poderiam sugerir ser ela uma mulher trans. Em tempos que ex-ministro da Educação já quis reescrever a história em identidade com a mesma narrativa da obra 1984 de George Orwell, parece-nos que realmente seguimos um roteiro para o fim da civilização e a caminho da barbárie. Não foi difícil encontrar na internet leituras com a referência ao Código dos Quadrinhos, uma série de regras de autocensura estabelecidas pelas editoras na década de 1950 nos EUA com base no clamor do congresso tendo em vista o estudo do psiquiatra moralista Fredrik Wertham, que alertava para os perigos de temas abordados nas revistas. O controvertido e não unânime resultado na época foi a proibição de monstros sobrenaturais, violência e homossexualidade nas histórias. Com o tempo a Marvel deixou de adotar o código, tendo a DC abandonado e criado uma classificação própria em 2011. Bom lembrar que a luta das minorias contra o preconceito e por um lugar de paz e felicidade na existência é lugar comum nas HQ ́s. Afinal, do que se trata X-Men se não uma metáfora para a forma como minorias são tratadas por uma sociedade contaminada por preconceito e medo do desconhecido? Cabe ainda lembrar que ícones das HQ ́s já se apresentaram abertamente LGBTQIA, como a Batwoman da DC de 2006 que havia sido expulsa do exército estadounidense por ser lésbica; uma nova geração de Homem de Gelo e Lanterna Verde, etc. Vale a Menção a Lord Fanny, uma mulher trans brasileira do HQ Os invisíveis, publicada pela Vertigo em 1994. O que infelizmente não é ficção, mas uma sombria realidade, é que, nos dias de hoje, não nos faltam exemplos de vilões da vida real – que bem que poderiam ser obras de quadrinhos.   *Eduardo Rodrigues é advogado, professor, membro da Comissão Nacional de Direito Agrário e Agronegócios da Ordem dos Advogados do Brasil (OAB), secretário estadual do PDT da Bahia e vice-presidente nacional da Fundação Leonel Brizola- Alberto Pasqualini ",centro
1,PDT,https://pdt.org.br/index.php/racismo-nao-e-um-problema-apenas-de-cor-da-pele-disse-abdias-nascimento-no-senado/,"Em referência à Lei Áurea, o pedetista fez um incisivo e contestador discurso na tribuna Com um discurso firme, contestador e incisivo, o então senador da República pelo PDT, Abdias Nascimento, ocupou a tribuna, em 13 de maio de 1998, para manifestar sua opinião sobre a persistência da desigualdade racial no Brasil. A data marcava, de forma emblemática, os 110 anos da Lei Áurea, que determinou, legalmente, a abolição da escravatura. “O racismo não é um problema apenas de cor da pele”, disse, em um plenário pouco miscigenado. “Chegamos ao 13 de maio de 1888, quando negros de todo o País – pelo menos nas regiões atingidas pelo telégrafo – puderam comemorar com euforia a liberdade recém-adquirida, apenas para acordar no dia 14 com a enorme ressaca produzida por uma dúvida atroz: o que fazer com esse tipo de liberdade? Para muitos, a resposta seria permanecer nas mesmas fazendas, realizando o mesmo trabalho, agora sob piores condições: não sendo mais um investimento, e sem qualquer proteção na esfera das leis, o negro agora era livre para escolher a ponte sob a qual preferia morrer”, relatou. Ao contextualizar a realidade da época, onde inexistia terras acessíveis para cultivo ou oportunidades dignas de trabalho, o pedetista afirma que “os brasileiros descendentes de africanos entraram numa nova etapa de sua via crucis”. “De escravos passaram a favelados, meninos de rua, vítimas preferenciais da violência policial, discriminados nas esferas da justiça e do mercado de trabalho, invisibilizados nos meios de comunicação, negados nos seus valores, na sua religião e na sua cultura. Cidadãos de uma curiosa “democracia racial” em que ocupam, predominantemente, lugar de destaque em todas as estatísticas que mapeiam a miséria e a destituição”, expõe. O senador, que também exerceu mandato na Câmara dos Deputados, questionou, portanto, a “propaganda oficial” sobre o evento histórico centralizado na Princesa Isabel, que promulgou a lei. Para ele, é “um de seus maiores argumentos em defesa da suposta tolerância dos portugueses e dos brasileiros brancos em relação aos negros”. “Apresentando a abolição da escravatura como fruto da bondade e do humanitarismo de uma princesa. Como se a história se fizesse por desígnios individuais, e não pelas ambições coletivas dos detentores do poder ou pela força inexorável das necessidades e aspirações de um povo”, divergiu. “Na verdade, o processo que resultou na abolição da escravatura pouco tem a ver com as razões humanitárias – embora essas, é claro, também se fizessem presentes. O que de fato empurrou a Coroa imperial a libertar os escravos foram, em primeiro lugar, as forças econômicas subjacentes à Revolução Industrial, capitaneadas por uma Inglaterra ávida de mercados para os seus produtos manufaturados”, acrescentou. Trecho, em vídeo, do discurso: https://www.youtube.com/watch?v=pwmibmGStPE Para conferir a íntegra, em texto, clique aqui.",centro
1,PDT,https://pdt.org.br/index.php/darcy-ribeiro-um-homem-chamado-fazimento/,"“Comi a vida sôfrego. Ainda como, ávido, sem nenhum fastio ou tédio. Quero é mais. Para isso fui feito. Para comer a vida. Para agir, para pensar, para escrever. Isso sou eu. Máquina de pensar, de fazer, faminto de fazimentos. Cheio de fé nos homens, nas gentes.” Darcy Ribeiro Em 17 de fevereiro de 1997, os brasileiros perderam a presença física do mestre Darcy Ribeiro. Antropólogo, escritor e político, ao lado do baiano Anísio Teixeira, notabilizou-se pelo seu foco na educação. Foi Ministro da Educação e Chefe da Casa Civil do presidente João Goulart. Cassado pelo golpe militar de 1964, ficou exilado no Uruguai. No primeiro governo de Brizola no Rio de Janeiro, então vice-governador, criou os CIEPS – Centros Integrados de Ensino Público e fundou e implantou a Universidade do Norte Fluminense que leva o seu nome. Eleito Senador pelo Rio de Janeiro em 1990, exerceu o mandato até a sua morte em 1997. Em seu livro Aos Trancos e Barrancos, O Brasil deu no que deu, escrito há mais de 30 anos, Darcy advertiu:  “É hora de passar o Brasil a limpo, para que o povão tenha vez. No dia em que todo brasileiro comer todo dia, quando toda criança tiver um primeiro grau completo, quando cada homem e mulher, encontrar um emprego estável em que possa progredir, se edificará aqui a civilização mais bela deste mundo. Ponha o ombro no andar, companheiro, faça força você também. Se não cuidarmos deste País que é nosso, os gerentes das multi e seus servidores e sequazes civis e militares continuarão forçando o Brasil a existir para eles.” “Termino esta minha vida exausto de viver, mas querendo mais vida, mais amor, mais saber, mais travessuras. A você que fica aí, inútil, vivendo vida insossa, só digo: “Coragem.” Mais vale errar, se arrebentando, do que poupar-se para nada. O único clamor da vida é por mais vida bem vivida. Essa é aqui e agora, a nossa parte. Depois, seremos matéria cósmica, sem memória de virtudes ou de gozos. Apagados, minerais. Para sempre mortos.” Darcy Ribeiro *Hari Alexandre Brust é membro da Executiva Estadual do PDT e presidente da Executiva Municipal de Salvador.",centro
1,PDT,https://pdt.org.br/index.php/pre-sal-ameacado/,"  O pré-sal foi descoberto pela PETROBRÁS, com tecnologia brasileira. A PETROBRÁS bancou investimentos, correu riscos, confirmando liderança mundial na produção de petróleo em águas ultraprofundas. Esta liderança foi reconhecida pela Offshore Technology Conference, maior evento da indústria de óleo/gás, que lhe concedeu, em 1992/2001/2015 o OTC Distinguished Achievement Award. Enormes desafios foram vencidos. As jazidas estão a 300 Km da costa. Os poços chegam a 7000 metros de profundidade. Pressões, temperaturas e condições de mar desafiadoras, exigem equipamentos inéditos. O Pré-Sal, descoberto em 2008, já produz mais de um milhão de barris/dia. Feito notável. No Golfo do México e Mar do Norte, o início da produção exigiu mais de 12 anos. O óleo é de excelente qualidade, leve, melhor cotação no mercado. Grande produtividade. Alguns  poços produzem 36 mil barris/dia. Embora as descobertas sejam recentes, estudos fundamentados avaliam que as jazidas podem conter até 180 bilhões de barris. Estamos tratando de riqueza da ordem de  TRILHÕES DE DÓLARES! Agora, no Congresso Nacional, iniciativa do Senador JOSÉ SERRA, em lastimável processo, marcado por inexplicável ligeireza, pretendem alterar a lei no 12.351, que garante a presença obrigatória da PETROBRÁS, em consórcio ou isoladamente, em todas as áreas do Pré-Sal, com participação mínima de 30%. A mesma lei concedeu à estatal a condição de operadora única e alterou o anacrônico regime de concessões, estabelecendo a partilha. Na partilha o óleo é propriedade do Estado Brasileiro. Nas concessões, regime em desuso no mundo, o concessionário é dono do óleo. Na partilha a empresa operadora – no caso a PETROBRÁS – é responsável por todas as etapas do processo: projeto, compra de equipamentos, montagem das instalações, produção, controle dos fluxos, até a desativação da infraestrutura. Manter, integralmente, a lei no 12.351, é condição essencial, para que os brasileiros  tenham  um mínimo de controle sobre a produção de recurso estratégico, fundamental para a segurança econômica, energética e militar do país. Woodrow Wilson, presidente americano, já afirmava, no século passado: “a nação que entrega a produção de seu petróleo para estrangeiros não zela pelo seu futuro”.   Registre-se que a lei brasileira da partilha é flexível, nada restritiva, ensejando a participação de empresas que não a PETROBRÁS em até 70%. A presença obrigatória da PETROBRÁS, como operadora, em todos os consórcios é, ainda, requisito indispensável ao fortalecimento da política de CONTEÚDO LOCAL, garantidora da preferência à engenharia e à indústria brasileiras. Agir de forma diferente é ressuscitar velhas preferências, derrotadas na criação da PETROBRÁS. Os equivocados apregoam que a PETROBRÁS está “quebrada”, que “não tem recursos para investir no Pré-Sal”. Uma balela. As dificuldades da PETROBRÁS são passageiras. Todas as petroleiras estão reduzindo investimentos, vendendo ativos e procurando o ajuste diante da queda dos preços do óleo, que saíram de US$ 120,00/barril para menos de US$ 40,00/barril. A maior petroleira do mundo – EXXON-MOBIL –  investirá, em 2016, cerca de US$ 23 bilhões. A PETROBRÁS, com todas as dificuldades, no mesmo período, cerca de US$ 20 bilhões! Já é tempo de acreditar no Brasil, abandonando o “complexo de vira-latas”. Pior do que o complexo é a vontade de defender, com despudor, os interesses alienígenas.   (*) Ricardo Maranhão, engenheiro, ex-deputado federal, é Conselheiro do Clube de Engenharia    ",centro
